query_id	tema	subtema	query_text	num_pedido_normalizado	num_publicacao	relevance_candidato	score_regra	evidencia_regra	ipc	titulo
QF001	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	tratamento de câncer com conjugado anticorpo-fármaco	BR112023019112	WO2022/207016	1	11.5	ipc_forte=1; ipc_media=3; ipc_tema=3	A61K 39/00; A61P 37/00; C07K 14/535	COMPOSIÇÕES DE VACINAS DEPLETANTES DE FATORES DE CRESCIMENTO HEMATOPOIÉTICO PARA O TRATAMENTO DE DOENÇAS INFLAMATÓRIAS
QF001	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	tratamento de câncer com conjugado anticorpo-fármaco	BR112023018802	WO2022/207798	1	11.5	ipc_forte=1; ipc_media=3; ipc_tema=3	A61K 38/27; A61K 47/50; A61K 47/56; A61K 47/60; A61K 47/64; A61P 1/16; A61P 29/00; C07K 14/61	USO DE HORMÔNIO DE CRESCIMENTO DE AÇÃO PROLONGADA PARA O TRATAMENTO DE DOENÇAS INDUZIDAS POR INFLAMAÇÃO
QF001	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	tratamento de câncer com conjugado anticorpo-fármaco	BR112023019840	WO2022/211473	1	11.0	ipc_forte=1; ipc_media=2; ipc_tema=2; termos_medios=tumor|cancer	A61K 38/17; A61K 9/00; A61K 9/127; A61K 9/50; A61P 35/00; G01N 33/50; G01N 33/68	EXOSSOMOS CARREGADOS COM FATOR 1 ASSOCIADO AO FAS (FAF1) E USO DOS MESMOS COMO AGENTE ANTICÂNCER
QF001	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	tratamento de câncer com conjugado anticorpo-fármaco	BR112017021929	WO2016/166250	1	11.0	ipc_forte=1; ipc_media=2; ipc_tema=3; termos_medios=cancer	A61K 31/4709; A61P 35/00; C07D 401/12; C07D 401/14; C07D 405/14; C07D 409/14; C07D 413/14; C07D 417/14	DERIVADOS DE QUINOLINA COMO INIBIDORES TAM RTK, COMPOSIÇÃO FARMACÊUTICA COMPREENDENDO OS REFERIDOS DERIVADOS E USO DESTES
QF001	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	tratamento de câncer com conjugado anticorpo-fármaco	BR112015023060	WO2014/140644	1	11.0	ipc_forte=1; ipc_media=2; ipc_tema=3; termos_medios=cancer	A61K 31/519; A61P 35/00; C07D 498/14	ENTIDADES QUÍMICAS
QF001	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	tratamento de câncer com conjugado anticorpo-fármaco	BR112023004275	WO2022/063899	1	11.0	ipc_forte=1; ipc_media=2; ipc_tema=3; termos_medios=cancer	A61K 31/40; A61P 35/00; C07D 207/337	SAL FARMACÊUTICO DE UM DERIVADO DE ARIL PIRROL
QF001	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	tratamento de câncer com conjugado anticorpo-fármaco	BR112021023824	WO2020/238900	1	11.0	ipc_forte=1; ipc_media=2; ipc_tema=3; termos_medios=cancer	A61K 31/519; A61P 35/00; C07D 519/00	COMPOSTO, COMPOSIÇÃO FARMACÊUTICA, MÉTODO PARA INIBIR DNA-PK E USO DO COMPOSTO OU DA COMPOSIÇÃO FARMACÊUTICA
QF001	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	tratamento de câncer com conjugado anticorpo-fármaco	BR112016014151	WO2015/092431	1	11.0	ipc_forte=1; ipc_media=2; ipc_tema=3; termos_medios=cancer	A61K 31/519; A61P 35/00; C07D 487/04; C07D 487/14; C07D 519/00	PIRIRMIDOPIRIMIDINONAS ÚTEIS COMO INIBIDORES DE QUINASES WEE-1
QF001	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	tratamento de câncer com conjugado anticorpo-fármaco	BR112015007590	WO2014/055878	0	3.0	termos_fortes=adc	H04W 4/02; H04W 4/70; H04W 48/12; H04W 72/00	UNIDADE DE TRANSMISSÃO E RECEPÇÃO SEM FIO (WTRU) E MÉTODO REALIZADO EM UMA UNIDADE DE TRANSMISSÃO E RECEPÇÃO SEM FIO (WTRU)
QF001	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	tratamento de câncer com conjugado anticorpo-fármaco	BR112022024383	WO2021/253027	0	3.0	termos_fortes=adc	H04L 1/00; H04L 1/18	SUPORTE DE TRANSMISSÕES DE REDE USANDO COMUNICAÇÕES DE LIGAÇÃO LATERAL DE BROADCAST
QF001	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	tratamento de câncer com conjugado anticorpo-fármaco	BR112022022250	WO2021/229032	0	3.0	termos_medios=anticorpo|tumor|cancer	G01N 33/50; G01N 33/574	BIOMARCADORES DE TUMOR PARA IMUNOTERAPIA
QF001	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	tratamento de câncer com conjugado anticorpo-fármaco	BR112018072993	WO2017/194556	0	3.0	termos_medios=antitumor|tumor|cancer	G01N 33/574; G06F 19/00	MÉTODO IN VITRO PARA O PROGNÓSTICO DO TEMPO DE SOBREVIVÊNCIA DE UM PACIENTE QUE SOFRE DE UM CÂNCER SÓLIDO E MÉTODO IN VITRO PARA AVALIAR A CAPACIDADE DE RESPOSTA DE UM PACIENTE QUE SOFRE DE UM CÂNCER SÓLIDO A UM TRATAMENTO ANTITUMORAL
QF001	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	tratamento de câncer com conjugado anticorpo-fármaco	BR112022018784	WO2021/185336	0	2.0	ipc_tema=2	C12N 15/10; C12Q 1/68; G01N 33/48	COMPOSIÇÕES E MÉTODOS PARA EXTRAÇÃO DE ÁCIDO RIBONUCLEICO
QF001	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	tratamento de câncer com conjugado anticorpo-fármaco	BR112022022520	WO2021/236189	0	1.0	ipc_tema=1	C12M 1/34; C12Q 1/04; G01N 27/30; G01N 27/414; G01N 33/48; G01N 33/49; G01N 33/68	SENSORES DE REFERÊNCIA POTENCIOMÉTRICO E ELETROQUÍMICO DESCARTÁVEIS DE USO ÚNICO, MÉTODO E MATRIZ DE REAGENTES
QF001	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	tratamento de câncer com conjugado anticorpo-fármaco	BR112016008972	WO2015/058700	0	1.0	ipc_tema=1	C12N 15/56; D06M 16/00	MÉTODO PARA TRATAMENTO DE TÊXTIL COM UM POLIPEPTÍDEO TENDO ATIVIDADE DE ENDOGLUCANASE, POLIPEPTÍDEO TENDO ATIVIDADE DE ENDOGLUCANASE E POLINUCLEOTÍDEO CODIFICANDO OS MESMOS
QF001	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	tratamento de câncer com conjugado anticorpo-fármaco	BR112022010833	WO2021/110085	0	1.0	termos_medios=cancer	G01N 33/50	MÉTODO PARA ASSOCI-AÇÃO AO NÍVEL DE EXPRESSÃO DA ENZIMA AKR1C3 ATRAVÉS DO CONTEÚDO DE PROSTAGLANDINA E USO DE TRIAGEM PARA ADMI-NISTRAÇÃO DE FÁRMACOS
QF001	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	tratamento de câncer com conjugado anticorpo-fármaco	BR102022002770	BR102022002770	0	1.0	termos_medios=tumor	A61B 17/00; A61B 17/32	DISPOSITIVO E MÉTODO DE RECUPERAÇÃO PARA RECUPERAR TECIDO
QF001	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	tratamento de câncer com conjugado anticorpo-fármaco	BR112019000856	WO2018/015093	0	1.0	ipc_tema=1	C07D 251/60; C07D 251/62	PROCESSO PARA PURIFICAÇÃO DE MELAMINA
QF001	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	tratamento de câncer com conjugado anticorpo-fármaco	BR112023019790	WO2022/211893	0	1.0	ipc_tema=1	C12N 5/079; C12N 5/0797	MÉTODOS E COMPOSIÇÕES PARA GERAÇÃO DE CÉLULAS PROGENITORAS DE OLIGODENDRÓCITOS
QF001	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	tratamento de câncer com conjugado anticorpo-fármaco	BR112022016444	WO2021/165370	0	1.0	termos_medios=cancer		DERIVADOS DE INDOL MACROCÍCLICO COMO INIBIDORES DE MCL-1
QF001	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	tratamento de câncer com conjugado anticorpo-fármaco	BR102021019917	BR102021019917	0	1.0	termos_medios=neoplas	A61B 18/00; A61N 1/00	DISPOSITIVO DE APLICAÇÃO DE CAMPOS ELÉTRICOS EM CAVIDADE
QF001	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	tratamento de câncer com conjugado anticorpo-fármaco	BR112022012409	WO2021/137094	0	1.0	termos_medios=tumor	A61N 1/04; A61N 1/36	MATRIZES PARA ENTREGAR CAMPOS DE TRATAMENTO DE TUMOR (TTFIELDS) COM ELEMENTOS DE ELETRODO ACESSÍVEIS INDIVIDUALMENTE E SENSORES DE TEMPERATURA
QF001	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	tratamento de câncer com conjugado anticorpo-fármaco	BR102022004728	BR102022004728	0	1.0	ipc_tema=1	C07C 57/145; C07D 471/04; C07F 15/04	PROCESSO DE SÍNTESE DO COMPLEXO CRISTALINO DE NÍQUEL(II), 1,10-FENANTROLINA E ÁCIDO MALÉICO
QF001	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	tratamento de câncer com conjugado anticorpo-fármaco	BR112016008070	WO2015/058024	0	1.0	ipc_tema=1	A01N 25/00; A01N 43/56; A01N 47/40; C07D 231/40	Compostos pesticidas, e seus processos de preparação
QF001	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	tratamento de câncer com conjugado anticorpo-fármaco	BR102021021421	BR102021021421	0	1.0	ipc_tema=1	C12Q 1/68; C12R 1/19; C12R 1/42; C12R 1/445	TESTE MULTIPLEX PARA DETECÇÃO E QUANTIFICAÇÃO SIMULTÂNEA DE SALMONELLA SPP., ESCHERICHIA COLI E STAPHYLOCOCCUS AUREUS EM ALIMENTOS ATRAVÉS DA TÉCNICA DE REAÇÃO EM CADEIA DA POLIMERASE EM TEMPO REAL (QPCR)
QF001	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	tratamento de câncer com conjugado anticorpo-fármaco	BR112018076286	WO2018/015434	0	1.0	ipc_tema=1	C07D 301/32	PROCESSO PARA PURIFICAR ÓXIDO DE PROPILENO
QF001	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	tratamento de câncer com conjugado anticorpo-fármaco	BR112018001243	WO2017/019345	0	1.0	ipc_tema=1	C12M 1/34; C12Q 1/04	Dispositivo de detecção microbiana
QF001	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	tratamento de câncer com conjugado anticorpo-fármaco	BR112017025913	WO2016/195500	0	1.0	ipc_tema=1	C07D 307/68	PROCESSO PARA PREPARAÇÃO DE UMA COMPOSIÇÃO DE ÁCIDO PURIFICADO
QF001	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	tratamento de câncer com conjugado anticorpo-fármaco	BR112022023046	WO2022/027996	0	0.0		H04B 1/10; H04B 1/40	SISTEMA DE RELÉ DISTRIBUÍDO DE PADRÃO LTE, MÉTODO DE SUPRESSÃO DE RUÍDO DE ENLACE ASCENDENTE E DISPOSITIVO DE COMPUTADOR
QF001	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	tratamento de câncer com conjugado anticorpo-fármaco	BR102021014000	BR102021014000	0	0.0		B01D 11/04; B01D 21/28; B01J 19/10	PROCESSO DE MULTIREATORES SEQUENCIAIS EM FLUXO CONTÍNUO ASSISTIDO POR APLICAÇÃO INDIRETA DE ULTRASSOM
QF001	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	tratamento de câncer com conjugado anticorpo-fármaco	BR112016022223	WO2015/143501	0	0.0		F42C 15/42; F42D 1/05	APARELHO, SISTEMA E MÉTODO PARA DETONAÇÃO USANDO SINAL DE COMUNICAÇÃO MAGNÉTICA
QF001	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	tratamento de câncer com conjugado anticorpo-fármaco	BR112017008128	WO2016/065217	0	0.0		C12M 3/00; C12P 1/00; C12P 7/06	PROCESSO DE MÚLTIPLOS ESTÁGIOS PARA CONVERTER FONTE DE CARBONO C1 EM UM PRODUTO FINAL, E, PROCESSO BIOLÓGICO DE MÚLTIPLOS ESTÁGIOS PARA CONVERTER CO EM ETANOL
QF001	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	tratamento de câncer com conjugado anticorpo-fármaco	BR102021001046	BR102021001046	0	0.0		C05F 17/10; C05F 17/20; C12F 3/06	PROCESSO PARA PREPARAÇÃO DE UMA SOLUÇÃO SALINA A PARTIR DA VINHAÇA E SEUS USOS
QF001	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	tratamento de câncer com conjugado anticorpo-fármaco	BR112019022359	WO2018/199839	0	0.0		B01D 17/02; B01D 17/04; B01D 17/12; B01D 21/01; C10G 33/04	MÉTODO PARA PURIFICAÇÃO DE ÓLEO CONTAMINADO, SISTEMA PARA PURIFICAÇÃO DE ÓLEO CONTAMINADO, E PRODUTO DE PROGRAMA DE COMPUTADOR
QF001	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	tratamento de câncer com conjugado anticorpo-fármaco	BR112017024307	WO2016/181328	0	0.0		E04F 15/024	SISTEMA DE SUPORTE PARA PAVIMENTO ACIMA DO CHÃO
QF001	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	tratamento de câncer com conjugado anticorpo-fármaco	BR102012026430	BR102012026430	0	0.0		G06F 17/00; G06F 17/28	MÉTODO DE PERFIL UML PARA O PARADIGMA ORIENTADO A NOTIFICAÇÕES (PON), PERFIL UML PARA O PARADIGMA ORIENTADO A REGRAS (POR), DESENVOLVIMENTO ORIENTADO A NOTIFICAÇÕES (DON) E DESENVOLVIMENTO ORIENTADO A REGRAS (DOR)
QF001	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	tratamento de câncer com conjugado anticorpo-fármaco	BR102022015182	BR102022015182	0	0.0		B01D 53/26	DISPOSITIVO E MÉTODO PARA SECAGEM DE GÁS COMPRIMIDO
QF001	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	tratamento de câncer com conjugado anticorpo-fármaco	BR112022018492	WO2021/222177	0	0.0		B01D 27/08	INTERCONEXÃO DE FILTRO USANDO UMA FORÇA DE CISALHAMENTO MAGNÉTICO
QF002	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	conjugado anticorpo-fármaco com ligante clivável para terapia antitumoral	BR112022020477	WO2021/214227	2	30.5	ipc_forte=4; ipc_media=3; ipc_tema=3; termos_fortes=ceacam5; termos_medios=anticorpo|antitumor|tumor|cancer	A61K 39/00; A61K 39/395; A61K 47/68; A61P 35/00; C07K 16/28; C07K 16/30	COMBINAÇÕES ANTITUMOR CONTENDO CONJUGADOS DE ANTICORPO ANTI-CEACAM5 E CETUXIMABE
QF002	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	conjugado anticorpo-fármaco com ligante clivável para terapia antitumoral	BR112022001045	WO2021/016233	2	29.5	ipc_forte=4; ipc_media=3; ipc_tema=3; termos_fortes=anticorpo farmaco; termos_medios=anticorpo|tumor|cancer	A61K 39/00; A61K 47/68; A61P 35/00; C07K 16/28; C07K 16/30	USO DE UM ANTICORPO OU UM FRAGMENTO DE LIGAÇÃO AO ANTÍGENO DO MESMO QUE SE LIGA ESPECIFICAMENTE AO LIV1 HUMANO, USO DE UM CONJUGADO ANTICORPO LIV1-FÁRMACO, E, KIT
QF002	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	conjugado anticorpo-fármaco com ligante clivável para terapia antitumoral	BR112022014398	WO2021/148003	2	28.5	ipc_forte=3; ipc_media=3; ipc_tema=4; termos_fortes=conjugado anticorpo farmaco|anticorpo farmaco; termos_medios=anticorpo|cancer	A61K 47/68; A61P 35/00; C07D 307/20; C07K 16/28	CONJUGADO DE FÁRMACO DE DERIVADO DE ERIBULINA, MÉTODO DE PREPARAÇÃO PARA O MESMO E APLICAÇÃO DO MESMO EM MEDICINA
QF002	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	conjugado anticorpo-fármaco com ligante clivável para terapia antitumoral	BR112022009672	WO2021/108353	2	27.5	ipc_forte=3; ipc_media=3; ipc_tema=3; termos_fortes=anticorpo farmaco|adc; termos_medios=anticorpo|cancer	A61K 47/68; A61P 35/00; C07K 16/28	TRATAMENTO DE CÂNCERES COM CONJUGADOS ANTICORPO-FÁRMACO (ADC) QUE SE LIGAM A PROTEÍNAS 191P4D12
QF002	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	conjugado anticorpo-fármaco com ligante clivável para terapia antitumoral	BR112022002391	WO2021/030240	2	27.5	ipc_forte=3; ipc_media=3; ipc_tema=3; termos_fortes=anticorpo farmaco|adc; termos_medios=anticorpo|cancer	A61K 39/395; A61K 9/00; A61P 35/00; C07K 16/28	TRATAMENTO DE CÂNCER COM CONJUGADOS ANTICORPO-FÁRMACO (ADC) QUE SE LIGAM ÀS PROTEÍNAS 191P4D12
QF002	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	conjugado anticorpo-fármaco com ligante clivável para terapia antitumoral	BR0812691	WO2009/012268	2	26.5	ipc_forte=4; ipc_media=3; ipc_tema=4; termos_medios=anticorpo|tumor	A61K 39/395; A61K 47/48; A61P 35/00; C07K 16/28; C12N 15/13	ANTICORPOS ANTI-CD79B, IMUNOCONJUGADO, COMPOSIÇÕES FARMACÊUTICAS, MÉTODO DE INIBIÇÃO DO CRESCIMENTO DE UMA CÉLULA QUE EXPRESSA CD79B, MÉTODO DE DETERMINAR A PRESENÇA DE CD79B E USOS DE UM IMUNOCONJUGADO
QF002	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	conjugado anticorpo-fármaco com ligante clivável para terapia antitumoral	BR112023008845	WO2022/102634	2	26.0	ipc_forte=3; ipc_media=2; ipc_tema=2; termos_fortes=conjugado anticorpo farmaco|anticorpo farmaco; termos_medios=anticorpo|antitumor|tumor	A61K 31/4745; A61K 39/395; A61K 47/55; A61K 47/68; A61P 35/00; A61P 35/02; A61P 43/00	COMPOSIÇÃO FARMACÊUTICA, E, MÉTODO DE TRATAMENTO
QF002	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	conjugado anticorpo-fármaco com ligante clivável para terapia antitumoral	BR112022026236	WO2021/263026	2	25.5	ipc_forte=4; ipc_media=3; ipc_tema=3; termos_medios=anticorpo|cancer	A61K 39/395; A61K 47/60; A61P 35/00; C07K 16/28	TERAPIA DE COMBINAÇÃO DE IMUNO-ONCOLOGIA COM CONJUGADOS DE IL-2 E ANTICORPOS ANTI-EGFR
QF002	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	conjugado anticorpo-fármaco com ligante clivável para terapia antitumoral	BR112023020093	WO2022/211508	2	24.0	ipc_forte=2; ipc_media=2; ipc_tema=2; termos_fortes=conjugado anticorpo farmaco|anticorpo farmaco|adc; termos_medios=anticorpo|cancer	A61K 31/5517; A61K 38/05; A61K 45/06; A61K 47/65; A61K 47/68; A61P 35/00	CONJUGADO ANTICORPO-FÁRMACO, INCLUINDO ANTICORPO CONTRA CLDN18.2 HUMANO, E USO DO MESMO
QF002	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	conjugado anticorpo-fármaco com ligante clivável para terapia antitumoral	BR112022008191	WO2021/092380	2	23.5	ipc_forte=3; ipc_media=3; ipc_tema=3; termos_fortes=citotox; termos_medios=cancer	A61K 39/395; A61P 35/00; C07K 16/28	TERAPIA COM ANTAGONISTA DE LAG-3 PARA MELANOMA
QF002	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	conjugado anticorpo-fármaco com ligante clivável para terapia antitumoral	BR112015005380	WO2014/047231	2	22.5	ipc_forte=3; ipc_media=3; ipc_tema=3; termos_medios=anticorpo|tumor|cancer	A61K 39/395; A61P 35/00; C07K 16/28	ANTICORPO HUMANO BIESPECÍFICO, COMPOSIÇÃO FARMACÊUTICA E USOS DOS MESMOS
QF002	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	conjugado anticorpo-fármaco com ligante clivável para terapia antitumoral	BR112014002621	WO2013/018892	2	22.5	ipc_forte=3; ipc_media=3; ipc_tema=4; termos_medios=anticorpo|cancer	A61K 39/395; A61K 48/00; A61P 35/00; A61P 35/02; C07K 16/30; C12N 15/09	Anticorpo, ou seu fragmento, composição farmacêutica, uso de um anticorpo e uso de uma composição farmacêutica
QF002	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	conjugado anticorpo-fármaco com ligante clivável para terapia antitumoral	BR112022007719	WO2021/081407	2	22.5	ipc_forte=3; ipc_media=3; ipc_tema=4; termos_medios=anticorpo|cancer	A61K 47/68; A61P 35/00; C07D 495/04; C07K 16/28; C07K 16/32	IMUNOCONJUGADOS, COMPOSTO LIGANTE, COMPOSIÇÃO FARMACÊUTICA, MÉTODO PARA TRATAR CÂNCER, USO DE UM IMUNOCONJUGADO E MÉTODO DE PREPARAÇÃO DE UM IMUNOCONJUGADO
QF002	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	conjugado anticorpo-fármaco com ligante clivável para terapia antitumoral	BR112020009655	WO2019/096900	2	22.5	ipc_forte=3; ipc_media=3; ipc_tema=3; termos_medios=anticorpo|tumor|cancer	A61K 31/282; A61K 39/395; A61P 35/00; C07K 16/28; C07K 16/40	ANTICORPO, USOS DE UM ANTICORPO E USO DE UMA COMBINAÇÃO FARMACÊUTICA
QF002	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	conjugado anticorpo-fármaco com ligante clivável para terapia antitumoral	BR112022010069	WO2021/104302	2	22.5	ipc_forte=3; ipc_media=3; ipc_tema=4; termos_medios=anticorpo|tumor	A61K 39/395; A61P 35/00; C07K 16/46; C12N 15/13	ANTICORPO BIESPECÍFICO, MOLÉCULA DE ÁCIDO NUCLEICO ISOLADA, VETOR, CÉLULA HOSPEDEIRA, CONJUGADO, KIT, USO DO ANTICORPO BIESPECÍFICO E COMPOSIÇÃO FARMACÊUTICA
QF002	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	conjugado anticorpo-fármaco com ligante clivável para terapia antitumoral	BR112022018157	WO2021/182573	2	21.5	ipc_forte=3; ipc_media=3; ipc_tema=3; termos_medios=anticorpo|cancer	A61K 31/337; A61K 39/395; A61K 45/00; A61P 35/00; A61P 43/00; C07K 16/30	MEDICAMENTO PARA O TRATAMENTO E/OU PREVENÇÃO DO CÂNCER, AGENTES QUE AUMENTAM A EFICÁCIA DE UM FÁRMACO E MÉTODO PARA O TRATAMENTO E/OU PREVENÇÃO DO CÂNCER
QF002	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	conjugado anticorpo-fármaco com ligante clivável para terapia antitumoral	BR112022018166	WO2021/182571	2	21.5	ipc_forte=3; ipc_media=3; ipc_tema=3; termos_medios=anticorpo|cancer	A61K 31/282; A61K 31/7068; A61K 39/395; A61P 35/00; A61P 43/00; C07K 16/30	MEDICAMENTO PARA TRATAMENTO E/OU PREVENÇÃO DE CÂNCER, AGENTES QUE AUMENTAM A EFICÁCIA DE DROGA DE UMA COMPOSIÇÃO FARMACÊUTICA E MÉTODO PARA TRATAR E/OU PREVENIR CÂNCER
QF002	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	conjugado anticorpo-fármaco com ligante clivável para terapia antitumoral	BR112014002353	WO2013/019906	2	21.5	ipc_forte=3; ipc_media=3; ipc_tema=3; termos_medios=tumor|cancer	A61K 39/395; A61P 35/00; C07K 16/28; C07K 16/30	USOS DE ANTAGONISTAS DE LIGAÇÃO DO EIXO PD-1 E INIBIDORES DE MEK, COMPOSIÇÕES FARMACÊUTICAS, E KIT
QF002	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	conjugado anticorpo-fármaco com ligante clivável para terapia antitumoral	BR112022021322	WO2021/213434	2	21.5	ipc_forte=3; ipc_media=3; ipc_tema=3; termos_medios=anticorpo|cancer	A61K 38/00; A61K 39/395; A61P 35/00; C07K 16/28	ANTICORPO CONTRA NECTINA-4 E APLICAÇÃO DO MESMO
QF002	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	conjugado anticorpo-fármaco com ligante clivável para terapia antitumoral	BR112022004851	WO2021/055789	2	21.5	ipc_forte=3; ipc_media=3; ipc_tema=4; termos_medios=cancer	A61K 31/337; A61K 33/24; A61K 39/395; A61K 45/06; A61P 35/00; C07K 16/30; C12Q 1/68; G01N 33/574	USO DE INIBIDORES DE DKK-1 PARA TRATAR CÂNCER
QF002	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	conjugado anticorpo-fármaco com ligante clivável para terapia antitumoral	BR112022024930	WO2021/249228	2	21.5	ipc_forte=3; ipc_media=3; ipc_tema=3; termos_medios=tumor|cancer	A61K 31/4745; A61K 47/50; A61P 35/00; C07K 16/30; C07K 16/32; C07K 7/06	FÁRMACO DE CAMPTOTECINA POSSUINDO UNIDADE DE CONEXÃO HIDROFÍLICA DE ALTA ESTABILIDADE E CONJUGADO DO MESMO
QF002	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	conjugado anticorpo-fármaco com ligante clivável para terapia antitumoral	BR112022015450	WO2021/158413	2	21.5	ipc_forte=3; ipc_media=3; ipc_tema=3; termos_medios=anticorpo|cancer	A61K 39/395; A61P 35/04; C07K 16/28; G01N 33/574	ANTICORPO MONOCLONAL ISOLADO OU FRAGMENTO DE CONEXÃO AO ANTÍGENO DELE, COMPOSIÇÃO FARMACÊUTICA, ÁCIDO NUCLEICO ISOLADO, VETOR, CÉLULA HOSPEDEIRA, PROCESSO DE PRODUÇÃO DE UM ANTICORPO, PROTEÍNA DO RECEPTOR DE ANTÍGENO QUIMÉRICO (CAR), CÉLULA MODIFICADA, MÉTODO PARA TRATAR OU MELHORAR O EFEITO DE UM CÂNCER EM UM SUJEITO, MÉTODO PARA POTENCIALIZAR A ATIVAÇÃO DE CÉLULAS T EM UM SUJEITO E MÉTODO PARA MODULAR O FENÓTIPO DE MACRÓFAGOS M2A EM UM SUJEITO
QF002	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	conjugado anticorpo-fármaco com ligante clivável para terapia antitumoral	BR112022012872	WO2021/138346	2	21.5	ipc_forte=3; ipc_media=3; ipc_tema=3; termos_medios=anticorpo|tumor	A61K 39/00; A61P 35/00; C07K 16/28; C07K 16/30; G01N 33/68	COMPOSIÇÃO E USO DE ANTICORPOS MONOCLONAIS GENETICAMENTE MODIFICADOS REFRATÁRIOS A FATORES IMUNOSSUPRESSIVOS TUMORAIS
QF002	tratamentos_cancer_farmacos	conjugados_anticorpo_farmaco_adc	conjugado anticorpo-fármaco com ligante clivável para terapia antitumoral	BR112022018171	WO2021/182572	2	21.5	ipc_forte=3; ipc_media=3; ipc_tema=3; termos_medios=anticorpo|cancer	A61K 31/282; A61K 31/7068; A61K 39/395; A61P 35/00; A61P 43/00; C07K 16/30	MEDICAMENTO PARA O TRATAMENTO E/OU A PREVENÇÃO DE CÂNCER, AGENTES AUMENTANDO A EFICÁCIA DE DROGA DE UMA COMPOSIÇÃO FARMACÊUTICA E MÉTODO PARA TRATAR E/OU PREVENIR CÂNCER
